_ID,EMPID,CERTIFICATENAME,ISSUINGORGANIZATION,ISSUEDATE,EXPIREDATE,CREDENTIALID,STATUS,__V
6613be2c3a055b1dbdeabee3,EMP157,RESTful API,Thomas Ltd,01-05-1972,06-05-2024,3f551312-1fb3-4d91-9288-7d29c40549aa,Rejected,nan
6613be2c3a055b1dbdeabee4,EMP157,Artificial Intelligence,Scott-Schaefer,19-03-1982,04-05-2024,206a6b0c-7307-426a-af96-9f06c3640cae,Approved,nan
6613be2c3a055b1dbdeabee5,EMP157,Technical Writing,Roach and Sons,30-12-2004,10-04-2024,5231952b-7469-48fe-8a4a-1367940a088d,Rejected,nan
6613be2c3a055b1dbdeabee7,EMP158,JavaScript,"Moore, Escobar and George",30-01-2014,10-04-2024,82db3059-3a56-4a54-bc15-fbbaf9e1464d,Rejected,nan
6613be2c3a055b1dbdeabee8,EMP158,Vue.js,Hoffman-Hernandez,04-07-1973,20-04-2024,5afc05f5-8518-4c01-8197-37d171594f9e,Approved,nan
6613be2c3a055b1dbdeabee9,EMP158,DevOps,Phillips LLC,05-08-2014,22-04-2024,de4cc5e2-ad99-48e7-ad73-eb65ee1b1b29,Rejected,nan
6613be2c3a055b1dbdeabeea,EMP158,Penetration Testing,"Ball, Boyd and Murphy",10-03-1972,21-04-2024,30b5ed03-1617-4afd-9c1e-a6c48894f949,Approved,nan
6613be2c3a055b1dbdeabeeb,EMP159,Java,Smith PLC,10-02-2024,26-04-2024,0959f54c-8ced-4bdb-af49-c69bff6c42a9,Rejected,nan
6613be2c3a055b1dbdeabeec,EMP159,Data Science,Mendoza Group,24-03-2004,22-04-2024,e8f04d80-d3ff-4ca0-955c-1199f8d7f7e6,Approved,nan
6613be2c3a055b1dbdeabeed,EMP159,CSS,"Dunlap, Chavez and Mitchell",03-10-2018,15-04-2024,54c345c1-e29d-4634-b257-6b378d14090d,Approved,nan
6613be2c3a055b1dbdeabeee,EMP159,MySQL,Wright and Sons,20-09-2015,07-05-2024,60ebe8bd-d3b2-4f82-a352-bff840fdc559,Approved,nan
6613be2c3a055b1dbdeabeef,EMP160,Agile Methodologies,Garcia and Sons,12-07-1996,23-04-2024,104cec80-930e-483b-bcd7-04776142da95,Rejected,nan
6613be2c3a055b1dbdeabef0,EMP160,User Research,Davila-Miller,19-01-1980,20-04-2024,944ddd60-6160-4fe1-8f81-16371cbecdc4,Rejected,nan
6613be2c3a055b1dbdeabef1,EMP160,Wireframing,Phillips Inc,26-08-1978,30-04-2024,4f70a0c6-3625-4fe5-a335-3dcbc34f4439,Rejected,nan
6613be2c3a055b1dbdeabef2,EMP160,Collaboration,Perez LLC,25-04-1984,16-04-2024,b1e323fb-0577-4641-a407-f30e1166d526,Rejected,nan
6613be2c3a055b1dbdeabef6,EMP161,Prototyping,"Coleman, Forbes and Lynch",08-09-1994,04-05-2024,2b271b1c-e97f-4346-92d2-93401444e63c,Rejected,nan
6613be2c3a055b1dbdeabef7,EMP161,C#,Lane LLC,08-08-1981,10-04-2024,390295e6-0e0d-4f6f-8b6f-88ea0c35f7f1,Rejected,nan
6613be2c3a055b1dbdeabef8,EMP161,Ruby,"Greene, Walters and Washington",04-12-2021,02-05-2024,da66348b-a555-41be-96fb-fd14fd6c895c,Approved,nan
6613be2c3a055b1dbdeabef9,EMP161,Google Cloud Platform,"Lee, Robinson and Rodgers",09-09-2013,13-04-2024,57c06162-0296-4d96-859e-ff4f9bd0d10a,Rejected,nan
6613be2c3a055b1dbdeabefa,EMP162,Docker,Smith-Patel,27-05-2015,07-05-2024,573574b9-552c-4e25-bbfd-39f24ccec4ef,Approved,nan
6613be2c3a055b1dbdeabefb,EMP162,Wireframing,"Levy, Short and Carroll",03-02-2019,25-04-2024,ba12c253-8bb1-4ebb-85e4-f0419230ec18,Approved,nan
6613be2c3a055b1dbdeabefc,EMP162,DevOps,Macias-Nichols,04-10-2002,09-04-2024,71843a29-23e2-41d8-89d6-05de8e4d8104,Approved,nan
6613be2c3a055b1dbdeabefd,EMP162,Product Management,Meyer and Sons,22-12-1996,03-05-2024,09291ff2-c0ec-493f-b2fc-e08ef1628b96,Rejected,nan
6613be2c3a055b1dbdeabefe,EMP163,PHP,Jordan and Sons,16-03-2009,14-04-2024,e03c23a0-a941-40ec-bbce-5cb068e283a1,Approved,nan
6613be2c3a055b1dbdeabeff,EMP163,SQL,Mason Ltd,03-11-1980,28-04-2024,3ff9a8d9-4c3c-487b-a5a6-dce9d22cc688,Approved,nan
6613be2c3a055b1dbdeabf00,EMP163,JavaScript,Johnson-Walker,11-07-2003,21-04-2024,8299683b-0a28-453e-8815-009f045396c3,Approved,nan
6613be2c3a055b1dbdeabf01,EMP163,PostgreSQL,"Rodriguez, Glass and Grant",02-04-2001,05-05-2024,5fe0af00-c953-457d-b9e9-72873733f7c5,Rejected,nan
6613be2c3a055b1dbdeabf02,EMP164,CI/CD,"Jackson, Smith and Rice",09-01-2018,03-05-2024,3fd1f935-2753-4cce-a8ec-3fd3f9d74638,Rejected,nan
6613be2c3a055b1dbdeabf03,EMP164,RESTful API,"Brown, Becker and Griffith",16-08-1987,23-04-2024,798d1e41-81c7-4c38-b4eb-abde721aec38,Rejected,nan
6613be2c3a055b1dbdeabf04,EMP164,CSS,"Allen, Ruiz and Miller",10-10-2003,21-04-2024,73b7a70f-60ce-46a9-9c06-ab3416872f6c,Rejected,nan
6613be2c3a055b1dbdeabf05,EMP164,Problem Solving,Potts PLC,27-06-2007,27-04-2024,4a784590-9c53-4863-8361-2f3cc22a7b10,Approved,nan
6613be2c3a055b1dbdeabf06,EMP165,Network Security,Chavez-Martin,15-01-2006,17-04-2024,5417e362-858c-4b90-b44c-7b07d5256533,Rejected,nan
6613be2c3a055b1dbdeabf07,EMP165,React,Campbell-Williams,30-11-1987,19-04-2024,01517046-457b-45c1-854f-ec1155288815,Approved,nan
6613be2c3a055b1dbdeabf08,EMP165,Ruby,Sanchez-Murphy,22-02-2015,17-04-2024,0598f254-ddca-4bdd-83d3-3dab6a61df83,Approved,nan
6613be2c3a055b1dbdeabf09,EMP165,Technical Writing,Smith-Rodriguez,28-02-2022,11-04-2024,0ef82235-5509-4bab-8f6e-a406c992f413,Rejected,nan
6613be2c3a055b1dbdeabf0a,EMP166,Cryptography,Smith-Porter,31-08-2012,11-04-2024,4ac074d9-6d87-436c-a469-092433e83056,Approved,nan
6613be2c3a055b1dbdeabf0b,EMP166,Google Cloud Platform,Woodard-Black,18-10-1979,27-04-2024,fae4275d-c781-481b-9d9a-1402c5242180,Approved,nan
6613be2c3a055b1dbdeabf0c,EMP166,Kotlin,"Lee, Lowery and Harris",10-10-2011,04-05-2024,39d12169-6838-4ddc-8927-1ee7d3be5cc7,Approved,nan
6613be2c3a055b1dbdeabf0d,EMP166,C#,Harmon Inc,14-01-2001,29-04-2024,9205e255-7748-447d-9e0d-d7dfeb79ed31,Rejected,nan
6613be2c3a055b1dbdeabf0e,EMP167,.NET,"Hughes, Shelton and Ritter",29-11-2000,13-04-2024,7cc98d34-e0b5-41cc-94bd-321442e4767f,Approved,nan
6613be2c3a055b1dbdeabf0f,EMP167,Information Security,"Elliott, Collier and Robinson",13-03-2024,25-04-2024,bcfb8744-0013-4369-a0c2-0e53e3261b2c,Rejected,nan
6613be2c3a055b1dbdeabf10,EMP167,Documentation,Welch PLC,06-12-1987,14-04-2024,a2cc5255-2468-4468-9b58-ee8d9f5e378d,Approved,nan
6613be2c3a055b1dbdeabf11,EMP167,PHP,Ramirez PLC,04-11-1980,01-05-2024,a3002372-83a1-4151-8268-f954724626d9,Approved,nan
6613be2c3a055b1dbdeabf12,EMP168,Java,George PLC,16-04-1987,18-04-2024,e2af0e14-5afa-42e8-bd0b-6b76c2c98882,Rejected,nan
6613be2c3a055b1dbdeabf13,EMP168,Vue.js,Daniels Inc,17-04-2018,23-04-2024,8dad927d-a338-4921-a0c6-821aa5a2aaa7,Rejected,nan
6613be2c3a055b1dbdeabf14,EMP168,CI/CD,"Bean, Blair and Campbell",13-12-2019,29-04-2024,738a34f2-5dd1-411d-9677-3be6b3bbe820,Approved,nan
6613be2c3a055b1dbdeabf15,EMP168,DevOps,Preston-Brown,02-01-1978,23-04-2024,572da9fe-19eb-465e-b7f4-835d744c321b,Rejected,nan
6613be2c3a055b1dbdeabf16,EMP169,Ruby,"Knight, Gordon and Lee",23-02-2007,17-04-2024,aec054c3-d3ea-441d-b28d-39c88179b15a,Rejected,nan
6613be2c3a055b1dbdeabf17,EMP169,Communication,Lewis and Sons,13-07-1999,30-04-2024,6776a060-eac2-4e0a-ba53-99c5c0378bb8,Rejected,nan
6613be2c3a055b1dbdeabf18,EMP169,Prototyping,Arias PLC,17-06-1995,15-04-2024,fbd659c1-e63d-4380-b9ca-58918e1062f5,Approved,nan
6613be2c3a055b1dbdeabf19,EMP169,DevOps,"Wells, Jenkins and Neal",06-12-1990,05-05-2024,53ddc83a-2859-46d6-aaf2-4d0c24f522d5,Approved,nan
6613be2c3a055b1dbdeabf1a,EMP170,Test-Driven Development,Williams-Douglas,02-03-1971,11-04-2024,b1c0862a-6f8c-404e-92c2-dde5e0e9a1bc,Rejected,nan
6613be2c3a055b1dbdeabf1b,EMP170,Node.js,"Drake, Salas and Myers",03-09-2006,14-04-2024,95801a1c-942b-4d34-a6fa-94ca6b4ca91f,Rejected,nan
6613be2c3a055b1dbdeabf1c,EMP170,Data Science,"Murray, Carter and Rodriguez",13-05-1987,28-04-2024,add24634-d6e9-4b1c-9741-7fbfc85a3e26,Approved,nan
6613be2c3a055b1dbdeabf1d,EMP170,Kotlin,Garcia Ltd,04-06-2002,12-04-2024,ae6cca46-79ee-4556-af53-8c0d170349ba,Approved,nan
6613be2c3a055b1dbdeabf1e,EMP171,Statistical Analysis,"Novak, Thomas and Stanley",29-12-2019,12-04-2024,faa8ff43-9596-4b44-8d47-e75f6dbd9d1d,Approved,nan
6613be2c3a055b1dbdeabf1f,EMP171,Requirements Analysis,Alvarez-Odonnell,23-02-2014,06-05-2024,028b0841-1bd6-4618-b6df-029267399904,Rejected,nan
6613be2c3a055b1dbdeabf20,EMP171,Communication,"Hughes, Pittman and Dickerson",08-06-2011,11-04-2024,d4145777-aca4-4d10-86f4-1a5fa0c89929,Rejected,nan
6613be2c3a055b1dbdeabf21,EMP171,Flask,"Sullivan, Fleming and Harrington",29-08-2012,28-04-2024,0cb21de9-0682-41ee-8dcd-18d19d114aea,Rejected,nan
6613be2c3a055b1dbdeabf22,EMP172,Statistical Analysis,"Alvarado, Kim and Peters",08-02-1976,26-04-2024,d45d7359-da8f-4c7d-86d5-5e863aa1d0e8,Rejected,nan
6613be2c3a055b1dbdeabf23,EMP172,HTML,"Crosby, Parker and Acevedo",24-02-1971,16-04-2024,291f2e7b-b8c9-4e78-a1ed-87e57c3459e2,Approved,nan
6613be2c3a055b1dbdeabf24,EMP172,NoSQL,"Bennett, Jacobs and Harris",19-11-1999,14-04-2024,87cbefe0-fa36-41d7-98b7-7925422dd826,Rejected,nan
6613be2c3a055b1dbdeabf25,EMP172,Problem Solving,"Pineda, Pruitt and Russo",08-04-1986,13-04-2024,27e1e67c-f061-4e24-8b5c-6a9eede3b019,Approved,nan
6613be2c3a055b1dbdeabf26,EMP173,Collaboration,"Moore, Moran and Stokes",13-12-1982,30-04-2024,3c0e72a0-36da-4fe3-92e5-65fa8b52de1f,Rejected,nan
6613be2c3a055b1dbdeabf27,EMP173,Continuous Deployment,Brown-Simmons,06-07-1986,14-04-2024,e0d1e9d1-4033-48cf-a158-6bd56569bf68,Rejected,nan
6613be2c3a055b1dbdeabf28,EMP173,User Stories,Freeman Inc,18-05-2000,28-04-2024,b0f364b9-e208-4fb0-b69c-04d5d9033e98,Approved,nan
6613be2c3a055b1dbdeabf29,EMP173,Behavior-Driven Development,Gardner PLC,15-09-1972,13-04-2024,ec0113c8-10e1-484c-9c38-7d072cbc4c67,Rejected,nan
6613be2c3a055b1dbdeabf2a,EMP174,Product Management,"Reyes, Smith and Thomas",07-08-1981,22-04-2024,74b50363-af01-4f0f-a868-574ff13f1dc8,Approved,nan
6613be2c3a055b1dbdeabf2b,EMP174,Scrum,Watts-Bailey,25-11-2023,30-04-2024,ca4ebb87-0cb3-4b59-9f83-5ddc7a0fd5ed,Approved,nan
6613be2c3a055b1dbdeabf2c,EMP174,Django,Ramos Group,11-11-1998,26-04-2024,ddcc2483-e35a-493b-8cbb-526e022c5226,Approved,nan
6613be2c3a055b1dbdeabf2d,EMP174,Angular,"Hawkins, Adams and Herrera",19-10-2008,17-04-2024,a7e411ee-dbe1-4c81-b353-5dce2d122205,Approved,nan
6613be2c3a055b1dbdeabf2e,EMP175,RESTful API,"Clements, Phillips and Mccann",27-12-2016,06-05-2024,90b19b86-8fb5-4d90-8866-2d25980396d2,Approved,nan
6613be2c3a055b1dbdeabf2f,EMP175,Ruby,"Huynh, Gonzalez and Jackson",10-08-1994,06-05-2024,151826fa-b1f2-418a-91a4-596263f984bc,Approved,nan
6613be2c3a055b1dbdeabf30,EMP175,Azure,Harrell-Oconnor,25-06-2008,05-05-2024,d7a69c83-649e-4b80-ab10-0570b53a29ad,Rejected,nan
6613be2c3a055b1dbdeabf31,EMP175,Swift,Glass Group,08-10-2016,01-05-2024,512ef35f-6d90-4c0b-9bff-97c8ad6f6633,Rejected,nan
6613be2c3a055b1dbdeabf32,EMP176,Test-Driven Development,"Mcdaniel, Ray and Parker",17-01-1970,21-04-2024,ae42fe96-2ff4-461e-a191-ad6c67377df9,Approved,nan
6613be2c3a055b1dbdeabf33,EMP176,User Research,Herman and Sons,27-04-2001,29-04-2024,c41ec096-ecb7-4a12-9456-692ff8620d14,Approved,nan
6613be2c3a055b1dbdeabf34,EMP176,Swift,Pratt Group,03-06-1992,24-04-2024,82547a1c-75f2-4903-974a-97bb40d6de85,Rejected,nan
6613be2c3a055b1dbdeabf35,EMP176,Data Analysis,Murray Ltd,10-10-1998,30-04-2024,2f28fcd9-83ab-426b-a220-4388d9deb835,Approved,nan
6613be2c3a055b1dbdeabf39,EMP177,Penetration Testing,"Moore, Hernandez and Stark",28-06-1998,07-05-2024,60f1fc51-026d-4af0-b279-2e2097ad96a4,Approved,nan
6613be2c3a055b1dbdeabf3a,EMP177,CSS,Glover Inc,19-02-1987,06-05-2024,cbd3d97c-c0a7-41c1-94c2-d636e620d8ff,Approved,nan
6613be2c3a055b1dbdeabf3b,EMP177,Requirements Analysis,"Martinez, Henson and Gonzalez",31-01-1984,27-04-2024,71953f73-8134-43e3-8ecf-b3cb4c9f329e,Rejected,nan
6613be2c3a055b1dbdeabf3c,EMP177,Scrum,Herrera-Lewis,17-01-2009,17-04-2024,eb72976b-6133-4b26-a383-57738867ec3b,Rejected,nan
6613be2c3a055b1dbdeabf3d,EMP178,PHP,"Adkins, Stevens and Peterson",18-08-1972,22-04-2024,bde3a714-f78b-4bc3-bbe4-6ee8488acd51,Rejected,nan
6613be2c3a055b1dbdeabf3e,EMP178,Test-Driven Development,White-Roberts,06-08-2022,15-04-2024,e195f3db-3d5e-4ec6-91ac-74271581e37b,Approved,nan
6613be2c3a055b1dbdeabf3f,EMP178,Interaction Design,"Kerr, Williamson and Lee",20-09-2006,18-04-2024,7017103e-8191-4866-a382-4aab39f67d0d,Rejected,nan
6613be2c3a055b1dbdeabf40,EMP178,React,"Padilla, Mathis and Brooks",19-04-2010,05-05-2024,bf24d94c-a666-48f5-bbc6-0e3a5bd38cc0,Approved,nan
6613be2c3a055b1dbdeabf41,EMP179,Network Security,Smith-Brewer,10-10-2020,18-04-2024,c8e9e4cf-bd7c-44bd-b7d0-784cfc3c9411,Approved,nan
6613be2c3a055b1dbdeabf42,EMP179,Continuous Deployment,Newman PLC,26-06-2016,30-04-2024,a2e54392-6767-4a10-9a5c-2fc6a8c634ce,Rejected,nan
6613be2c3a055b1dbdeabf43,EMP179,Leadership,Campbell-Schmidt,21-07-1991,17-04-2024,f44a1b70-701e-4865-a7a7-561a308ffc04,Approved,nan
6613be2c3a055b1dbdeabf44,EMP179,Product Management,Moyer-Lewis,26-06-2007,26-04-2024,4f7df2bc-230e-462c-8cce-8d21e4001001,Approved,nan
6613be2c3a055b1dbdeabf45,EMP180,Flask,"Hahn, Velazquez and Green",24-01-1996,20-04-2024,c7e7901c-c5a7-48da-889f-de0d5434aa15,Rejected,nan
6613be2c3a055b1dbdeabf46,EMP180,Problem Solving,Johnson-Brown,01-10-1972,13-04-2024,b924ad15-2e35-4285-9079-cfe38ceecffd,Approved,nan
6613be2c3a055b1dbdeabf47,EMP180,React,Harris-Knight,14-10-1991,27-04-2024,2893a73c-1de5-4943-a8af-f77d9146f624,Approved,nan
6613be2c3a055b1dbdeabf48,EMP180,DevOps,"Davis, Barnett and Simpson",27-04-1978,16-04-2024,d30e2c1c-1f74-46a8-8938-90ded560f45e,Rejected,nan
6613be2c3a055b1dbdeabf49,EMP181,Product Management,Moyer Group,28-11-1986,27-04-2024,5ea016a7-3ed3-4850-bac0-950a74394b56,Approved,nan
6613be2c3a055b1dbdeabf4a,EMP181,Accessibility,"Williams, Gomez and Hart",27-10-1995,28-04-2024,8a00f029-4244-4dd4-b71c-bfa22972c1e4,Rejected,nan
6613be2c3a055b1dbdeabf4b,EMP181,Data Analysis,Johnson Ltd,08-06-2014,28-04-2024,fc14d4b6-5925-4293-9803-686a74da06b7,Rejected,nan
6613be2c3a055b1dbdeabf4c,EMP181,Scrum,"Turner, Jones and Guzman",11-02-1996,23-04-2024,cfc8e24d-9092-4ec2-a33f-856f71c3bb2c,Rejected,nan
6613be2c3a055b1dbdeabf4d,EMP182,User Stories,Williams-Pena,12-03-1982,07-05-2024,56bf9123-95e4-4968-8ab7-1516d1dfabae,Approved,nan
6613be2c3a055b1dbdeabf4e,EMP182,Communication,Martin PLC,27-03-2003,18-04-2024,11072fc0-ac26-4f8b-939a-6e0acf35931f,Approved,nan
6613be2c3a055b1dbdeabf4f,EMP182,Business Analysis,"Benitez, Kaiser and Mills",26-05-2023,23-04-2024,c5d9c36f-fcb8-4d2e-9bbd-66606ec6221f,Approved,nan
6613be2c3a055b1dbdeabf50,EMP182,Cryptography,Miller Inc,01-08-1978,22-04-2024,bf502484-cd39-4a3e-b858-83db55433dd9,Approved,nan
6613be2c3a055b1dbdeabf51,EMP183,Containerization,Dunn Group,21-12-1989,18-04-2024,9ea5835a-db82-4db9-8be2-b5775182cfb9,Approved,nan
6613be2c3a055b1dbdeabf52,EMP183,HTML,"Davis, Lopez and Blackburn",22-01-2024,18-04-2024,592ff02d-daee-41d9-8f39-2d352777b9aa,Rejected,nan
6613be2c3a055b1dbdeabf53,EMP183,Agile Methodologies,Kim and Sons,22-10-1979,03-05-2024,b0e96d65-f080-486f-a92a-63682fb895a1,Approved,nan
6613be2c3a055b1dbdeabf54,EMP183,Data Analysis,Robertson-Mullins,28-10-1979,16-04-2024,d47b7584-8ff2-4815-b6b9-e17dfea9637e,Approved,nan
6613be2c3a055b1dbdeabf55,EMP184,Azure,"Bradford, Aguirre and Gardner",10-08-2014,14-04-2024,6482e508-ed57-43c8-bea4-efad7e79b74f,Approved,nan
6613be2c3a055b1dbdeabf56,EMP184,NoSQL,Washington-Kaufman,12-03-2020,21-04-2024,2b60ec07-5363-4b9d-bffb-00a99ac2f8e4,Approved,nan
6613be2c3a055b1dbdeabf57,EMP184,C#,Rodriguez-Walker,21-01-1997,26-04-2024,0a5a1d1d-dfc8-4040-9c28-204c7f6ee6dd,Rejected,nan
6613be2c3a055b1dbdeabf58,EMP184,Agile Methodologies,"Hicks, Bradshaw and Watts",12-12-1970,27-04-2024,d5eab424-cef7-4a98-ba50-a701c88db4a7,Approved,nan
6613be2c3a055b1dbdeabf59,EMP185,CI/CD,"Mcguire, Fuentes and Lozano",12-10-1980,11-04-2024,7ec583ee-bd65-4efc-b2ed-50fbe486bf23,Approved,nan
6613be2c3a055b1dbdeabf5a,EMP185,JavaScript,"Hogan, Johnson and Vargas",22-04-1997,11-04-2024,85e8d679-618b-4491-a9cb-ec95068cb8a9,Rejected,nan
6613be2c3a055b1dbdeabf5b,EMP185,Node.js,Rivera Inc,18-07-2006,18-04-2024,a67fcc5d-28aa-460b-b8b9-7138e173836e,Approved,nan
6613be2c3a055b1dbdeabf5c,EMP185,Vue.js,Molina Inc,31-08-2019,11-04-2024,1cd7850e-a5f3-405c-810e-3539e1263231,Approved,nan
6613be2c3a055b1dbdeabf5d,EMP186,Responsive Design,Baker PLC,07-09-2008,05-05-2024,4cf0a7d9-8bae-4268-a20a-a0c9da004a15,Rejected,nan
6613be2c3a055b1dbdeabf5e,EMP186,Kotlin,Meyers-Johnson,29-12-2011,15-04-2024,1d406cb0-bcc2-418e-a0d3-13690ed72393,Approved,nan
6613be2c3a055b1dbdeabf5f,EMP186,UI/UX Design,"Lee, Decker and Oliver",10-12-2001,20-04-2024,78387ea3-aab5-4199-954f-4eb1ce7f432f,Approved,nan
6613be2c3a055b1dbdeabf60,EMP186,Network Security,"Todd, Santiago and Landry",04-07-2019,06-05-2024,7580cb7a-5518-4e28-bc5d-449f5ed8336d,Rejected,nan
6613be2c3a055b1dbdeabf61,EMP187,Ruby,"Middleton, Castillo and Johnson",17-09-2012,13-04-2024,a664d4c1-e7c9-4c41-8cfe-d95976050485,Rejected,nan
6613be2c3a055b1dbdeabf62,EMP187,Accessibility,Ward Ltd,20-02-2001,28-04-2024,984db213-0b5f-460d-bc3b-4c4377a0f450,Rejected,nan
6613be2c3a055b1dbdeabf63,EMP187,Containerization,Black-Brown,27-04-1987,05-05-2024,d16124d1-f080-434d-92be-d94d62db838c,Approved,nan
6613be2c3a055b1dbdeabf64,EMP187,Python,Powell-Ruiz,05-11-2015,10-04-2024,81e4bc9b-c873-48a5-a441-c7bd0ea3bbb8,Rejected,nan
6613be2c3a055b1dbdeabf65,EMP188,Azure,Williams Ltd,12-11-2009,15-04-2024,8a3cc525-cf88-403b-b206-b4cbc4867edd,Rejected,nan
6613be2c3a055b1dbdeabf66,EMP188,Kubernetes,Lloyd and Sons,16-03-1991,14-04-2024,04fa20f5-d901-4e63-82af-fb32bf39e469,Rejected,nan
6613be2c3a055b1dbdeabf67,EMP188,Swift,"Allen, Romero and Campos",25-05-2010,05-05-2024,a64046b9-0422-462f-8af2-73bacd182589,Approved,nan
6613be2c3a055b1dbdeabf68,EMP188,Data Analysis,Wells Ltd,04-10-1989,22-04-2024,f344a862-8e84-40ef-9f50-3395018e664c,Approved,nan
6613be2c3a055b1dbdeabf69,EMP189,Microservices,Kaufman LLC,02-01-2020,30-04-2024,c2707d09-69e2-459b-81fc-34d862c71fcd,Approved,nan
6613be2c3a055b1dbdeabf6a,EMP189,Node.js,"Cortez, Moss and Fleming",07-02-1995,25-04-2024,73e9eb47-1018-4114-b091-137f74798736,Approved,nan
6613be2c3a055b1dbdeabf6b,EMP189,Wireframing,"Strong, Harvey and Bishop",13-03-2002,07-05-2024,c3794262-75c0-4c5d-9b10-283cf0579f27,Approved,nan
6613be2c3a055b1dbdeabf6c,EMP189,Continuous Deployment,Lopez-Johnson,30-12-2012,06-05-2024,99a7ef5d-1643-4ead-b998-afb9b1b53a9a,Rejected,nan
6613be2c3a055b1dbdeabf6d,EMP190,Containerization,"Rose, Nash and Pearson",04-08-1975,03-05-2024,276924f7-b3e6-4845-8202-4cc4a5555af6,Approved,nan
6613be2c3a055b1dbdeabf6e,EMP190,MongoDB,Colon Group,08-08-2022,27-04-2024,3031f0ff-6863-495d-b384-ccfd90f60704,Rejected,nan
6613be2c3a055b1dbdeabf6f,EMP190,Interaction Design,Peterson-Maxwell,24-12-1987,10-04-2024,a3675bc6-15ce-4f34-aaad-e277e8f64d67,Approved,nan
6613be2c3a055b1dbdeabf70,EMP190,Collaboration,"Meyer, Brown and Flores",02-02-1993,29-04-2024,f5d85104-b9a1-4e03-89f8-9b01f00eb34c,Rejected,nan
6613be2c3a055b1dbdeabf71,EMP191,NoSQL,Chavez-Martin,31-08-2019,11-04-2024,ff58adf8-3ecb-41ed-b4cb-57a36bd10f2d,Rejected,nan
6613be2c3a055b1dbdeabf72,EMP191,Google Cloud Platform,"Patterson, Moore and Ward",10-09-2021,29-04-2024,83301afa-4347-4177-a56a-0beda4ff3b74,Approved,nan
6613be2c3a055b1dbdeabf73,EMP191,Java,"Pearson, Reynolds and Williams",27-05-1997,18-04-2024,5a6e983a-05ab-46b0-b02b-87942c96303c,Approved,nan
6613be2c3a055b1dbdeabf74,EMP191,Scrum,Ray-Krause,21-12-2014,15-04-2024,1fff42a8-1518-41a7-9fdb-bfde66b7583f,Approved,nan
6613be2c3a055b1dbdeabf75,EMP192,Information Security,"Thompson, Fletcher and Warren",11-07-1981,20-04-2024,6fe83102-c793-4682-9493-cc0b4ec7d3cf,Approved,nan
6613be2c3a055b1dbdeabf76,EMP192,C#,Clark Ltd,15-07-2017,23-04-2024,e8d9451e-37cb-4699-ba70-fbde336d5447,Approved,nan
6613be2c3a055b1dbdeabf77,EMP192,MongoDB,Acosta LLC,03-12-1998,06-05-2024,43b3ac12-4119-40c3-97ae-bedfebad842f,Approved,nan
6613be2c3a055b1dbdeabf78,EMP192,SQL,Kaufman PLC,30-03-1972,28-04-2024,b2434629-e8bb-4dae-ab7c-337b0ec10fbc,Rejected,nan
6613be2c3a055b1dbdeabf83,EMP193,Data Visualization,"Griffin, Johnson and Swanson",31-03-1980,05-05-2024,6d5970d7-8c50-4982-9480-1d7f8da4ef05,Approved,nan
6613be2c3a055b1dbdeabf84,EMP193,Network Security,Frazier-Wright,07-04-1981,14-04-2024,1ca0dadd-e604-4d92-9fa0-827d6adb76bf,Approved,nan
6613be2c3a055b1dbdeabf85,EMP193,HTML,Mcdonald PLC,13-07-2018,23-04-2024,b993d77e-850d-4ae2-b9c6-f9c39de3f2c4,Rejected,nan
6613be2c3a055b1dbdeabf86,EMP193,Behavior-Driven Development,Mendoza LLC,05-04-1982,06-05-2024,88404481-aa81-44ed-8086-dcc942b04457,Approved,nan
6613be2c3a055b1dbdeabf87,EMP194,Scrum,Parker-Schmidt,29-04-1989,06-05-2024,4127c3b4-3286-4c73-86c8-b06030fa2436,Rejected,nan
6613be2c3a055b1dbdeabf88,EMP194,SQL,Anderson and Sons,01-01-2019,28-04-2024,77491e87-a953-40c5-8cc6-0b9af825b288,Approved,nan
6613be2c3a055b1dbdeabf89,EMP194,Behavior-Driven Development,Russell-Obrien,21-08-2003,22-04-2024,875649b8-9ffd-4690-8b64-54bfe10dca5f,Approved,nan
6613be2c3a055b1dbdeabf8a,EMP194,Cryptography,"Wilson, Campbell and Montgomery",15-06-1984,02-05-2024,38f2d2df-8866-45b4-852f-1634aa90361d,Rejected,nan
6613be2c3a055b1dbdeabf8b,EMP195,Artificial Intelligence,"Nelson, Hughes and Hughes",19-09-1971,11-04-2024,0cb8ee43-0468-42ee-8086-add14d00e08d,Rejected,nan
6613be2c3a055b1dbdeabf8c,EMP195,Responsive Design,Peck Ltd,19-08-1999,24-04-2024,cc565d2b-1e47-46ab-91ba-1c45546a40b3,Approved,nan
6613be2c3a055b1dbdeabf8d,EMP195,Continuous Deployment,"Faulkner, Preston and Cooper",13-04-2019,18-04-2024,54dfa1c4-77d3-4246-93ef-6aa4e01b5546,Approved,nan
6613be2c3a055b1dbdeabf8e,EMP195,Django,Bennett and Sons,14-02-1985,29-04-2024,032e5b3c-5dd4-4c0f-84ff-ab0a43b158e7,Approved,nan
6613be2c3a055b1dbdeabf8f,EMP196,Angular,"Perry, Davis and Fischer",04-08-1993,12-04-2024,678ef7d2-bb57-4973-bdc8-f657dc14d3d9,Rejected,nan
